APHUS_MTRNT_PC_LGZ_DISTB_FCLTY_LCT_LKFM_NO|SIDO_NM|SIGNGU_NM|TNSHP_NM|EMD_NM|HONO_NM|HONO_LO|HONO_LA|MTRNT_CLSF|SMOEU|CNTRCT_DE|GTN|MNTH_RENTCG|FLR|BULD_YR|NGHB_LGZ_DISTB_FCLTY|NGHB_LGZ_DISTB_FCLTY_LO|NGHB_LGZ_DISTB_FCLTY_LA|NGHB_LGZ_DISTB_FCLTY_DSTNC|__source_file|LTNO_NM|LTNO_LO|LTNO_LA|BILDNG_YR|bonbun|bubun|bonbun4|bubun4|PNU
22387|서울특별시|강서구||화곡동||||월세|37.15|20240911|2000|78|6||현대백화점목동점|126.87487|37.52666|2.04672|유통시설2402_csv.csv|456-21|126.85394|37.53461|2016|||0000|0000|1150010300100000000
22388|서울특별시|강서구||화곡동||||전세|57.9|20240826|10500|0|2||현대백화점목동점|126.87487|37.52666|2.00987|유통시설2402_csv.csv|456-6|126.8543|37.53444|2002|||0000|0000|1150010300100000000
22389|서울특별시|강서구||화곡동||||월세|21.97|20240919|5000|60|5||현대백화점목동점|126.87487|37.52666|1.98468|유통시설2402_csv.csv|457-20|126.85473|37.53461|2022|||0000|0000|1150010300100000000
22390|서울특별시|강서구||화곡동||||월세|23.95|20240718|5000|48|5||현대백화점목동점|126.87487|37.52666|1.98468|유통시설2402_csv.csv|457-20|126.85473|37.53461|2022|||0000|0000|1150010300100000000
22391|서울특별시|강서구||화곡동||||월세|59.84|20241115|11000|50|2||현대백화점목동점|126.87487|37.52666|2.01054|유통시설2402_csv.csv|457-29|126.85443|37.53466|2007|||0000|0000|1150010300100000000
22392|서울특별시|강서구||화곡동||||전세|40.84|20241014|12000|0|5||현대백화점목동점|126.87487|37.52666|2.05519|유통시설2402_csv.csv|457-48|126.85419|37.53518|2008|||0000|0000|1150010300100000000
22393|서울특별시|강서구||화곡동||||월세|54.23|20241025|3000|80|3||현대백화점목동점|126.87487|37.52666|1.95571|유통시설2402_csv.csv|458-19|126.85525|37.53486|2002|||0000|0000|1150010300100000000
22394|서울특별시|강서구||화곡동||||전세|51.9|20240713|15100|0|2||현대백화점목동점|126.87487|37.52666|1.97021|유통시설2402_csv.csv|458-22|126.85514|37.53497|2002|||0000|0000|1150010300100000000
22395|서울특별시|강서구||화곡동||||월세|22.98|20241109|2500|45|5||홈플러스(주) 강서점|126.85492|37.55853|1.67072|유통시설2402_csv.csv|46-110|126.84788|37.54458|2010|||0000|0000|1150010300100000000
22396|서울특별시|강서구||화곡동||||전세|60.87|20240727|18300|0|2||홈플러스(주) 강서점|126.85492|37.55853|1.65551|유통시설2402_csv.csv|46-111|126.84797|37.5447|2004|||0000|0000|1150010300100000000
22397|서울특별시|강서구||화곡동||||월세|59.17|20241213|14500|40|2||홈플러스(주) 강서점|126.85492|37.55853|1.73722|유통시설2402_csv.csv|46-145|126.84732|37.54412|2001|||0000|0000|1150010300100000000
22398|서울특별시|강서구||화곡동||||전세|37.49|20240824|15000|0|4||홈플러스(주) 강서점|126.85492|37.55853|1.61468|유통시설2402_csv.csv|46-17|126.85009|37.54453|2011|||0000|0000|1150010300100000000
22399|서울특별시|강서구||화곡동||||전세|67.44|20240820|19500|0|3||홈플러스(주) 강서점|126.85492|37.55853|1.72312|유통시설2402_csv.csv|46-174|126.84831|37.54395|2002|||0000|0000|1150010300100000000
22400|서울특별시|강서구||화곡동||||전세|46.89|20240806|14800|0|4||홈플러스(주) 강서점|126.85492|37.55853|1.62701|유통시설2402_csv.csv|46-18|126.85014|37.5444|2008|||0000|0000|1150010300100000000
22401|서울특별시|강서구||화곡동||||전세|39.84|20240815|10500|0|1||홈플러스(주) 강서점|126.85492|37.55853|1.51133|유통시설2402_csv.csv|46-193|126.84943|37.54566|1990|||0000|0000|1150010300100000000
22402|서울특별시|강서구||화곡동||||월세|45.6|20240819|2000|65|3||홈플러스(주) 강서점|126.85492|37.55853|1.54646|유통시설2402_csv.csv|46-196|126.84954|37.54529|2003|||0000|0000|1150010300100000000
22403|서울특별시|강서구||화곡동||||전세|42.12|20240913|12300|0|2||홈플러스(주) 강서점|126.85492|37.55853|1.6142|유통시설2402_csv.csv|46-199|126.84875|37.54487|2001|||0000|0000|1150010300100000000
22404|서울특별시|강서구||화곡동||||월세|41.26|20240723|1000|70|2||홈플러스(주) 강서점|126.85492|37.55853|1.6142|유통시설2402_csv.csv|46-199|126.84875|37.54487|2001|||0000|0000|1150010300100000000
22405|서울특별시|강서구||화곡동||||전세|71.36|20240717|18900|0|3||홈플러스(주) 강서점|126.85492|37.55853|1.59243|유통시설2402_csv.csv|46-209|126.84807|37.54528|2002|||0000|0000|1150010300100000000
22406|서울특별시|강서구||화곡동||||전세|42.97|20241212|13000|0|1||홈플러스(주) 강서점|126.85492|37.55853|1.62736|유통시설2402_csv.csv|46-216|126.84767|37.54507|1993|||0000|0000|1150010300100000000
22407|서울특별시|강서구||화곡동||||월세|58.09|20240806|15700|20|2||홈플러스(주) 강서점|126.85492|37.55853|1.65048|유통시설2402_csv.csv|46-220|126.84769|37.54484|2002|||0000|0000|1150010300100000000
22408|서울특별시|강서구||화곡동||||월세|49.81|20240821|1000|60|1||홈플러스(주) 강서점|126.85492|37.55853|1.56891|유통시설2402_csv.csv|46-312|126.84885|37.54527|1991|||0000|0000|1150010300100000000
22409|서울특별시|강서구||화곡동||||전세|58.53|20241111|16600|0|3||홈플러스(주) 강서점|126.85492|37.55853|1.61592|유통시설2402_csv.csv|46-35|126.84931|37.5447|2006|||0000|0000|1150010300100000000
22410|서울특별시|강서구||화곡동||||월세|46.91|20240812|2000|60|3||홈플러스(주) 강서점|126.85492|37.55853|1.58099|유통시설2402_csv.csv|46-372|126.84852|37.54525|1992|||0000|0000|1150010300100000000
22411|서울특별시|강서구||화곡동||||월세|21.96|20241130|300|30|5||홈플러스(주) 강서점|126.85492|37.55853|1.70516|유통시설2402_csv.csv|46-380|126.84939|37.54384|2018|||0000|0000|1150010300100000000
22412|서울특별시|강서구||화곡동||||월세|32.36|20241124|2000|70|4||홈플러스(주) 강서점|126.85492|37.55853|1.70516|유통시설2402_csv.csv|46-380|126.84939|37.54384|2018|||0000|0000|1150010300100000000
22413|서울특별시|강서구||화곡동||||월세|40.56|20241022|1000|65|3||홈플러스(주) 강서점|126.85492|37.55853|1.62792|유통시설2402_csv.csv|46-40|126.84915|37.54463|2003|||0000|0000|1150010300100000000
22414|서울특별시|강서구||화곡동||||월세|37.14|20241023|1000|68|1||홈플러스(주) 강서점|126.85492|37.55853|1.71122|유통시설2402_csv.csv|46-408|126.84767|37.54426|2002|||0000|0000|1150010300100000000
22415|서울특별시|강서구||화곡동||||월세|62.56|20241102|12000|55|2||홈플러스(주) 강서점|126.85492|37.55853|1.6799|유통시설2402_csv.csv|46-93|126.84899|37.54418|1997|||0000|0000|1150010300100000000
22416|서울특별시|강서구||화곡동||||월세|45.18|20240829|2000|50|2||홈플러스(주) 강서점|126.85492|37.55853|1.66911|유통시설2402_csv.csv|46-94|126.84918|37.54423|1999|||0000|0000|1150010300100000000
22417|서울특별시|강서구||화곡동||||전세|39.19|20240706|11300|0|3||현대백화점목동점|126.87487|37.52666|2.15001|유통시설2402_csv.csv|460-11|126.85378|37.53635|2008|||0000|0000|1150010300100000000
22418|서울특별시|강서구||화곡동||||전세|64.58|20240905|18700|0|2||현대백화점목동점|126.87487|37.52666|2.14742|유통시설2402_csv.csv|460-2|126.85359|37.53605|2009|||0000|0000|1150010300100000000
22419|서울특별시|강서구||화곡동||||월세|84.03|20241013|15000|75|5||현대백화점목동점|126.87487|37.52666|2.16018|유통시설2402_csv.csv|461-4|126.85393|37.53674|2005|||0000|0000|1150010300100000000
22420|서울특별시|강서구||화곡동||||전세|84.03|20240906|39000|0|3||현대백화점목동점|126.87487|37.52666|2.16018|유통시설2402_csv.csv|461-4|126.85393|37.53674|2005|||0000|0000|1150010300100000000
22421|서울특별시|강서구||화곡동||||전세|64.21|20240824|30000|0|11||현대백화점목동점|126.87487|37.52666|2.16018|유통시설2402_csv.csv|461-4|126.85393|37.53674|2005|||0000|0000|1150010300100000000
22422|서울특별시|강서구||화곡동||||전세|48.4|20241012|12300|0|4||현대백화점목동점|126.87487|37.52666|2.063|유통시설2402_csv.csv|462-11|126.85472|37.53608|2002|||0000|0000|1150010300100000000
22423|서울특별시|강서구||화곡동||||월세|61.8|20241220|2000|90|2||현대백화점목동점|126.87487|37.52666|2.08426|유통시설2402_csv.csv|462-2|126.85439|37.53601|2008|||0000|0000|1150010300100000000
22424|서울특별시|강서구||화곡동||||월세|71.7|20240716|25024|27|2||현대백화점목동점|126.87487|37.52666|1.92342|유통시설2402_csv.csv|463-12|126.85578|37.53502|2023|||0000|0000|1150010300100000000
22425|서울특별시|강서구||화곡동||||월세|69.69|20240716|23552|25|2||현대백화점목동점|126.87487|37.52666|1.92342|유통시설2402_csv.csv|463-12|126.85578|37.53502|2023|||0000|0000|1150010300100000000
22426|서울특별시|강서구||화곡동||||전세|64.15|20241118|19150|0|4||현대백화점목동점|126.87487|37.52666|1.94817|유통시설2402_csv.csv|464-16|126.8559|37.53563|2010|||0000|0000|1150010300100000000
22427|서울특별시|강서구||화곡동||||전세|48.61|20241028|14000|0|3||현대백화점목동점|126.87487|37.52666|2.15478|유통시설2402_csv.csv|466-4|126.85429|37.5371|2002|||0000|0000|1150010300100000000
22428|서울특별시|강서구||화곡동||||월세|47.64|20240724|13000|10|3||현대백화점목동점|126.87487|37.52666|2.10719|유통시설2402_csv.csv|467-15|126.85504|37.53722|2002|||0000|0000|1150010300100000000
22429|서울특별시|강서구||화곡동||||월세|34.06|20241111|500|50|-1||현대백화점목동점|126.87487|37.52666|2.12597|유통시설2402_csv.csv|467-17|126.85493|37.5374|1991|||0000|0000|1150010300100000000
22430|서울특별시|강서구||화곡동||||전세|38.61|20240708|10000|0|2||현대백화점목동점|126.87487|37.52666|2.1439|유통시설2402_csv.csv|467-19|126.85471|37.53743|1993|||0000|0000|1150010300100000000
22431|서울특별시|강서구||화곡동||||월세|63.21|20240723|3000|52|4||현대백화점목동점|126.87487|37.52666|2.12129|유통시설2402_csv.csv|467-4|126.85478|37.53715|1997|||0000|0000|1150010300100000000
22432|서울특별시|강서구||화곡동||||전세|58.32|20241210|15100|0|3||현대백화점목동점|126.87487|37.52666|1.93314|유통시설2402_csv.csv|469-20|126.85627|37.53585|2002|||0000|0000|1150010300100000000
22433|서울특별시|강서구||화곡동||||월세|37.05|20241001|4000|100|3||현대백화점목동점|126.87487|37.52666|1.92907|유통시설2402_csv.csv|471-18|126.85692|37.53657|2014|||0000|0000|1150010300100000000
22434|서울특별시|강서구||화곡동||||월세|72.14|20240804|5000|85|2||현대백화점목동점|126.87487|37.52666|1.89536|유통시설2402_csv.csv|472-13|126.85744|37.53663|2003|||0000|0000|1150010300100000000
22435|서울특별시|강서구||화곡동||||전세|84.84|20240907|40000|0|1||현대백화점목동점|126.87487|37.52666|1.99282|유통시설2402_csv.csv|473-4|126.85637|37.53694|2005|||0000|0000|1150010300100000000
22436|서울특별시|강서구||화곡동||||월세|48.3|20240711|2000|80|3||현대백화점목동점|126.87487|37.52666|2.10992|유통시설2402_csv.csv|474-1|126.8552|37.53745|1988|||0000|0000|1150010300100000000
22437|서울특별시|강서구||화곡동||||월세|39.05|20241007|12000|25|4||현대백화점목동점|126.87487|37.52666|2.03996|유통시설2402_csv.csv|474-10|126.85568|37.5369|2007|||0000|0000|1150010300100000000
22438|서울특별시|강서구||화곡동||||월세|37.08|20241124|1000|40|4||현대백화점목동점|126.87487|37.52666|2.09463|유통시설2402_csv.csv|475-10|126.85598|37.53807|1992|||0000|0000|1150010300100000000
22439|서울특별시|강서구||화곡동||||전세|42.45|20240716|9900|0|1||현대백화점목동점|126.87487|37.52666|2.09463|유통시설2402_csv.csv|475-10|126.85598|37.53807|1992|||0000|0000|1150010300100000000
22440|서울특별시|강서구||화곡동||||월세|40.06|20241019|100|33|3||현대백화점목동점|126.87487|37.52666|2.09046|유통시설2402_csv.csv|475-11|126.8561|37.53814|1992|||0000|0000|1150010300100000000
22441|서울특별시|강서구||화곡동||||전세|40.06|20240926|9500|0|4||현대백화점목동점|126.87487|37.52666|2.09046|유통시설2402_csv.csv|475-11|126.8561|37.53814|1992|||0000|0000|1150010300100000000
22442|서울특별시|강서구||화곡동||||월세|27.73|20241220|75|75|5||현대백화점목동점|126.87487|37.52666|2.03371|유통시설2402_csv.csv|475-19|126.85621|37.5374|2022|||0000|0000|1150010300100000000
22443|서울특별시|강서구||화곡동||||월세|27.73|20241020|180|60|2||현대백화점목동점|126.87487|37.52666|2.03371|유통시설2402_csv.csv|475-19|126.85621|37.5374|2022|||0000|0000|1150010300100000000
22444|서울특별시|강서구||화곡동||||전세|26.83|20240821|30600|0|4||현대백화점목동점|126.87487|37.52666|2.03371|유통시설2402_csv.csv|475-19|126.85621|37.5374|2022|||0000|0000|1150010300100000000
22445|서울특별시|강서구||화곡동||||전세|26.83|20240711|30600|0|2||현대백화점목동점|126.87487|37.52666|2.03371|유통시설2402_csv.csv|475-19|126.85621|37.5374|2022|||0000|0000|1150010300100000000
22446|서울특별시|강서구||화곡동||||전세|31.26|20241010|8000|0|3||현대백화점목동점|126.87487|37.52666|1.84522|유통시설2402_csv.csv|480-10|126.85868|37.53717|2002|||0000|0000|1150010300100000000
22447|서울특별시|강서구||화곡동||||전세|31.26|20240921|8000|0|3||현대백화점목동점|126.87487|37.52666|1.84522|유통시설2402_csv.csv|480-10|126.85868|37.53717|2002|||0000|0000|1150010300100000000
22448|서울특별시|강서구||화곡동||||전세|29.76|20240729|18900|0|4||현대백화점목동점|126.87487|37.52666|1.80859|유통시설2402_csv.csv|480-14|126.85914|37.53709|2023|||0000|0000|1150010300100000000
22449|서울특별시|강서구||화곡동||||전세|61.92|20241101|18000|0|4||현대백화점목동점|126.87487|37.52666|1.82328|유통시설2402_csv.csv|480-17|126.859|37.53716|2008|||0000|0000|1150010300100000000
22450|서울특별시|강서구||화곡동||||월세|53.78|20241214|1000|80|-1||홈플러스(주) 강서점|126.85492|37.55853|2.09299|유통시설2402_csv.csv|488-11|126.8572|37.5398|2008|||0000|0000|1150010300100000000
22451|서울특별시|강서구||화곡동||||월세|23.31|20241202|300|50|2||현대백화점목동점|126.87487|37.52666|2.07728|유통시설2402_csv.csv|488-18|126.85729|37.53909|2019|||0000|0000|1150010300100000000
22452|서울특별시|강서구||화곡동||||월세|43.11|20240807|3000|30|1||현대백화점목동점|126.87487|37.52666|2.0847|유통시설2402_csv.csv|488-26|126.85746|37.53934|2001|||0000|0000|1150010300100000000
22453|서울특별시|강서구||화곡동||||월세|50.73|20241006|1000|50|-1||현대백화점목동점|126.87487|37.52666|2.04298|유통시설2402_csv.csv|488-36|126.85791|37.53917|1991|||0000|0000|1150010300100000000
22454|서울특별시|강서구||화곡동||||월세|57.91|20240825|3000|80|3||현대백화점목동점|126.87487|37.52666|2.09626|유통시설2402_csv.csv|488-41|126.85779|37.53976|2001|||0000|0000|1150010300100000000
22455|서울특별시|강서구||화곡동||||월세|20.31|20241114|7600|30|5||홈플러스(주) 강서점|126.85492|37.55853|1.71441|유통시설2402_csv.csv|50-1|126.84922|37.54379|2011|||0000|0000|1150010300100000000
22456|서울특별시|강서구||화곡동||||전세|43.92|20240913|16500|0|2||홈플러스(주) 강서점|126.85492|37.55853|1.82728|유통시설2402_csv.csv|50-120|126.84954|37.54266|1987|||0000|0000|1150010300100000000
22457|서울특별시|강서구||화곡동||||전세|43.56|20240724|13000|0|1||홈플러스(주) 강서점|126.85492|37.55853|1.82728|유통시설2402_csv.csv|50-120|126.84954|37.54266|1986|||0000|0000|1150010300100000000
22458|서울특별시|강서구||화곡동||||전세|43.56|20240719|14000|0|3||홈플러스(주) 강서점|126.85492|37.55853|1.82728|유통시설2402_csv.csv|50-120|126.84954|37.54266|1986|||0000|0000|1150010300100000000
22459|서울특별시|강서구||화곡동||||월세|42.28|20240831|14900|15|4||홈플러스(주) 강서점|126.85492|37.55853|1.83711|유통시설2402_csv.csv|50-15|126.84869|37.54277|2011|||0000|0000|1150010300100000000
22460|서울특별시|강서구||화곡동||||전세|34.93|20240730|18000|0|3||홈플러스(주) 강서점|126.85492|37.55853|1.76322|유통시설2402_csv.csv|50-36|126.84906|37.54337|2020|||0000|0000|1150010300100000000
