전용면적(㎡),대지권면적(㎡),계약일,거래금액(만원),층,거래유형,관내,PNU,매수자_M,매수자_개인,매수자_공공기관,매수자_기타,매수자_법인,매도자_M,매도자_개인,매도자_공공기관,매도자_기타,매도자_법인,등기일자,건축연령,계약기간,거래유형_중개거래,거래유형_직거래
24.97,16.49,2025-07-29,20500,5,직거래,0,1150010300101020034,0,1,0,0,0,0,1,0,0,0,2025-08-01,8,,0,1
55.21,30.82,2025-07-28,34000,3,중개거래,1,1150010300103510024,0,1,0,0,0,0,1,0,0,0,2025-10-15,8,,1,0
29.86,21.49,2025-07-27,14000,2,직거래,0,1150010300100460195,0,1,0,0,0,0,1,0,0,0,2025-09-23,15,,0,1
61.88,33.04,2025-07-27,22500,4,중개거래,1,1150010300100460187,0,1,0,0,0,0,1,0,0,0,2025-09-01,24,,1,0
43.23,21.25,2025-07-26,16400,3,중개거래,1,1150010300100560672,0,1,0,0,0,0,1,0,0,0,2025-08-12,24,,1,0
71.18,35.87,2025-07-26,26100,3,중개거래,1,1150010300103300034,0,1,0,0,0,0,1,0,0,0,2025-10-13,23,,1,0
65.24,33.26,2025-07-26,23950,2,중개거래,1,1150010300104790014,0,1,0,0,0,0,1,0,0,0,2025-12-01,25,,1,0
42.99,24.53,2025-07-26,23000,3,중개거래,1,1150010300103980012,0,1,0,0,0,0,1,0,0,0,2025-09-22,12,,1,0
32.95,19.85,2025-07-26,19200,2,중개거래,1,1150010300103460092,0,1,0,0,0,0,1,0,0,0,2025-08-13,10,,1,0
38.35,24.43,2025-07-25,23200,5,중개거래,1,1150010300103960012,0,1,0,0,0,0,1,0,0,0,2025-09-19,11,,1,0
56.41,27.0,2025-07-25,16200,4,중개거래,1,1150010300103690060,0,1,0,0,0,0,1,0,0,0,2025-10-15,25,,1,0
41.54,30.6666,2025-07-25,9800,-1,직거래,0,1150010300111320013,0,1,0,0,0,0,1,0,0,0,2025-08-25,37,,0,1
67.86,37.1,2025-07-25,28000,2,중개거래,1,1150010300103530053,0,1,0,0,0,0,1,0,0,0,2025-09-29,21,,1,0
29.72,18.18,2025-07-25,20000,4,중개거래,1,1150010300104240029,0,1,0,0,0,0,1,0,0,0,2025-07-29,10,,1,0
32.13,20.4831,2025-07-24,19920,5,중개거래,1,1150010300103510017,0,1,0,0,0,0,1,0,0,0,2025-09-10,9,,1,0
45.29,28.079,2025-07-24,30000,3,중개거래,1,1150010300108640045,0,1,0,0,0,0,1,0,0,0,2025-09-26,12,,1,0
56.62,35.88,2025-07-24,45000,3,중개거래,1,1150010300107840002,0,1,0,0,0,0,1,0,0,0,2025-09-03,9,,1,0
56.88,24.353,2025-07-24,24000,3,중개거래,1,1150010300108670050,0,1,0,0,0,0,1,0,0,0,2025-07-25,23,,1,0
23.09,15.25,2025-07-23,12000,1,중개거래,0,1150010300109630023,0,1,0,0,0,0,1,0,0,0,2025-09-30,32,,1,0
48.35,15.63,2025-07-23,19000,7,중개거래,1,1150010300109360023,0,1,0,0,0,0,1,0,0,0,2025-08-28,14,,1,0
46.12,29.8,2025-07-23,20500,5,중개거래,1,1150010300108700006,0,1,0,0,0,0,1,0,0,0,2025-08-25,12,,1,0
59.5,33.14,2025-07-23,20000,4,중개거래,1,1150010300100240049,0,1,0,0,0,0,1,0,0,0,2025-08-06,17,,1,0
28.07,18.68,2025-07-23,25000,6,중개거래,1,1150010300103540085,0,1,0,0,0,0,1,0,0,0,2025-07-29,6,,1,0
44.15,35.73,2025-07-23,21420,4,직거래,0,1150010300101600006,0,0,1,0,0,0,1,0,0,0,2025-07-23,10,,0,1
27.27,15.1,2025-07-22,20000,4,중개거래,1,1150010300103670003,0,1,0,0,0,0,1,0,0,0,2025-07-25,9,,1,0
46.73,23.72,2025-07-22,22750,2,중개거래,1,1150010300101000036,0,1,0,0,0,0,1,0,0,0,2025-08-29,23,,1,0
60.6,29.53,2025-07-22,24000,4,중개거래,1,1150010300103960025,0,1,0,0,0,0,1,0,0,0,2025-08-22,23,,1,0
47.36,32.296,2025-07-22,14300,1,중개거래,1,1150010300101640010,0,1,0,0,0,0,1,0,0,0,2025-08-19,18,,1,0
59.7,34.5,2025-07-22,18500,2,중개거래,1,1150010300109700015,0,1,0,0,0,0,1,0,0,0,2025-09-19,25,,1,0
59.82,33.34,2025-07-21,24500,2,중개거래,0,1150010300103720060,0,1,0,0,0,0,1,0,0,0,2025-07-24,15,,1,0
58.37,37.06,2025-07-21,23300,-1,중개거래,1,1150010300101050527,0,1,0,0,0,0,1,0,0,0,2025-10-30,27,,1,0
57.36,26.814,2025-07-21,22500,1,중개거래,1,1150010300109620015,0,1,0,0,0,0,1,0,0,0,2025-09-12,24,,1,0
38.12,29.034,2025-07-21,14000,1,직거래,0,1150010300103500040,0,1,0,0,0,0,1,0,0,0,2025-07-30,39,,0,1
27.81,17.56,2025-07-21,26100,5,직거래,0,1150010300100510004,0,1,0,0,0,0,1,0,0,0,2025-07-22,5,,0,1
26.01,15.4,2025-07-20,23500,4,중개거래,1,1150010300110170024,0,1,0,0,0,0,1,0,0,0,2025-08-19,7,,1,0
37.13,22.9607,2025-07-19,16500,5,중개거래,1,1150010300101560006,0,0,0,1,0,0,1,0,0,0,2025-07-31,10,,1,0
28.7,18.263,2025-07-19,25500,3,중개거래,1,1150010300103620011,0,1,0,0,0,0,1,0,0,0,2025-08-29,9,,1,0
35.69,22.484,2025-07-19,22700,2,중개거래,1,1150010300103700016,0,1,0,0,0,0,1,0,0,0,2025-07-28,10,,1,0
54.845,31.67,2025-07-18,26300,3,중개거래,1,1150010300109690016,0,1,0,0,0,0,1,0,0,0,2025-10-23,22,,1,0
53.08,22.22,2025-07-18,31900,1,중개거래,1,1150010300110470000,0,1,0,0,0,0,1,0,0,0,2025-10-14,31,,1,0
28.91,16.51,2025-07-18,30000,6,중개거래,1,1150010300108810001,0,1,0,0,0,0,1,0,0,0,2025-08-21,11,,1,0
36.22,22.829,2025-07-18,21800,5,중개거래,1,1150010300108690002,0,1,0,0,0,0,1,0,0,0,2025-09-01,10,,1,0
29.02,19.412,2025-07-17,21800,3,중개거래,0,1150010300110550003,0,1,0,0,0,0,1,0,0,0,2025-07-24,9,,1,0
31.12,18.482,2025-07-17,20000,5,중개거래,1,1150010300104710020,0,1,0,0,0,0,1,0,0,0,2025-08-20,11,,1,0
29.2,18.22,2025-07-17,16000,6,중개거래,1,1150010300101530010,0,1,0,0,0,0,1,0,0,0,2025-09-15,13,,1,0
46.23,23.46,2025-07-17,14000,3,중개거래,1,1150010300108700053,0,1,0,0,0,0,1,0,0,0,2025-09-05,24,,1,0
58.49,28.19,2025-07-16,29000,2,직거래,0,1150010300100560605,0,1,0,0,0,0,1,0,0,0,2025-08-20,22,,0,1
34.91,22.28,2025-07-16,28500,3,중개거래,1,1150010300108570019,0,1,0,0,0,0,1,0,0,0,2025-08-28,7,,1,0
42.69,27.5,2025-07-16,16700,2,중개거래,1,1150010300104080010,0,1,0,0,0,0,1,0,0,0,2025-08-25,17,,1,0
39.26,23.23,2025-07-16,22300,3,중개거래,1,1150010300104090113,0,1,0,0,0,0,1,0,0,0,2025-08-22,15,,1,0
76.92,42.95,2025-07-16,24000,3,직거래,0,1150010300105040112,0,1,0,0,0,0,1,0,0,0,2025-07-29,23,,0,1
59.4,54.148,2025-07-15,30000,3,중개거래,1,1150010300109550007,0,1,0,0,0,0,1,0,0,0,2025-09-02,40,,1,0
29.9,17.738,2025-07-15,17800,2,중개거래,1,1150010300103700107,0,1,0,0,0,0,1,0,0,0,2025-10-27,14,,1,0
29.88,18.94,2025-07-15,29000,2,중개거래,1,1150010300107960013,0,1,0,0,0,0,1,0,0,0,2025-08-25,11,,1,0
29.14,16.7062,2025-07-15,24600,5,중개거래,1,1150010300110450023,0,1,0,0,0,0,1,0,0,0,2025-08-19,13,,1,0
26.25,16.2,2025-07-15,20000,5,직거래,0,1150010300103510016,0,1,0,0,0,0,1,0,0,0,2025-07-15,9,,0,1
26.72,19.17,2025-07-15,21619,3,직거래,0,1150010300100980126,0,0,1,0,0,0,1,0,0,0,2025-07-28,6,,0,1
75.48,38.27,2025-07-14,24000,1,중개거래,1,1150010300104760043,0,1,0,0,0,0,1,0,0,0,2025-09-15,23,,1,0
45.52,20.261,2025-07-12,17000,3,중개거래,1,1150010300100980053,0,1,0,0,0,0,1,0,0,0,2025-07-16,24,,1,0
66.12,38.27,2025-07-12,18000,4,중개거래,1,1150010300100560421,0,1,0,0,0,0,1,0,0,0,2025-08-27,17,,1,0
29.35,17.93,2025-07-12,20500,2,중개거래,1,1150010300103550020,0,1,0,0,0,0,1,0,0,0,2025-07-17,8,,1,0
64.91,34.98,2025-07-12,28500,4,중개거래,1,1150010300100240330,0,1,0,0,0,0,1,0,0,0,2025-09-04,24,,1,0
23.16,10.09,2025-07-11,29050,4,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
62.36,28.57,2025-07-11,23000,2,중개거래,1,1150010300103720048,0,1,0,0,0,0,1,0,0,0,2025-09-30,23,,1,0
50.07,26.88,2025-07-11,23000,3,중개거래,1,1150010300104240022,0,1,0,0,0,0,1,0,0,0,2025-08-08,25,,1,0
23.16,10.09,2025-07-11,29450,6,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.04,10.04,2025-07-11,28900,6,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.77,9.93,2025-07-11,28550,6,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.16,10.09,2025-07-11,29200,5,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.04,10.04,2025-07-11,28500,5,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.77,9.93,2025-07-11,28150,5,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.94,10.0,2025-07-11,29000,5,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.04,10.04,2025-07-11,28350,4,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.77,9.93,2025-07-11,28000,4,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.94,10.0,2025-07-11,28850,4,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.16,10.09,2025-07-11,28750,3,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.04,10.04,2025-07-11,28100,3,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.77,9.93,2025-07-11,27800,3,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.94,10.0,2025-07-11,28650,3,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.57,9.84,2025-07-11,27800,2,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
23.04,10.04,2025-07-11,27750,2,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.77,9.93,2025-07-11,27400,2,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
22.94,10.0,2025-07-11,29400,6,직거래,0,1150010300103380029,0,0,1,0,0,0,1,0,0,0,2025-07-22,0,,0,1
34.26,22.31,2025-07-10,24000,2,직거래,0,1150010300111290029,0,1,0,0,0,0,1,0,0,0,2025-07-10,14,,0,1
43.07,23.955,2025-07-10,22000,3,중개거래,1,1150010300108110001,0,1,0,0,0,0,1,0,0,0,2025-11-17,15,,1,0
64.86,32.48,2025-07-10,23000,1,중개거래,1,1150010300101560002,0,1,0,0,0,0,1,0,0,0,2025-09-26,23,,1,0
43.46,17.06,2025-07-10,14500,4,직거래,0,1150010300104100147,0,1,0,0,0,0,1,0,0,0,2025-07-16,14,,0,1
50.79,28.17,2025-07-09,24500,3,중개거래,1,1150010300103920075,0,1,0,0,0,0,1,0,0,0,2025-08-20,15,,1,0
54.87,25.85,2025-07-09,16700,3,중개거래,1,1150010300100770026,0,1,0,0,0,0,1,0,0,0,2025-09-24,30,,1,0
57.99,24.86,2025-07-09,21000,1,중개거래,1,1150010300104750016,0,1,0,0,0,0,1,0,0,0,2025-09-05,23,,1,0
50.12,31.7677,2025-07-09,21000,4,중개거래,1,1150010300111040001,0,1,0,0,0,0,1,0,0,0,2025-07-16,14,,1,0
27.72,25.27,2025-07-09,13000,5,직거래,0,1150010300109950020,0,1,0,0,0,0,1,0,0,0,2025-07-09,14,,0,1
55.26,23.025,2025-07-09,18000,3,직거래,0,1150010300101020147,0,1,0,0,0,0,1,0,0,0,2025-07-09,25,,0,1
46.81,26.97,2025-07-09,21500,3,중개거래,1,1150010300104000064,0,1,0,0,0,0,1,0,0,0,2025-10-13,23,,1,0
25.12,18.16,2025-07-08,18000,4,중개거래,1,1150010300108190003,0,1,0,0,0,0,0,0,0,1,2025-07-11,8,,1,0
63.36,32.4,2025-07-08,29500,2,중개거래,1,1150010300103790047,0,1,0,0,0,0,1,0,0,0,2025-08-25,16,,1,0
29.95,18.71,2025-07-08,21800,4,중개거래,1,1150010300103720012,0,1,0,0,0,0,1,0,0,0,2025-08-12,11,,1,0
30.3,18.634,2025-07-08,20500,3,중개거래,1,1150010300103500018,0,1,0,0,0,0,1,0,0,0,2025-09-15,9,,1,0
64.3,64.16,2025-07-08,21000,2,중개거래,1,1150010300100290230,0,1,0,0,0,0,1,0,0,0,2025-07-16,42,,1,0
42.24,20.26,2025-07-08,15300,4,중개거래,0,1150010300108680048,0,1,0,0,0,0,1,0,0,0,2025-08-05,23,,1,0
28.91,16.45,2025-07-08,23000,3,중개거래,0,1150010300103660034,0,1,0,0,0,0,1,0,0,0,2025-07-29,12,,1,0
20.41,12.8,2025-07-07,26000,3,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-08-12,3,,1,0
61.12,29.57,2025-07-07,17000,1,중개거래,0,1150010300101630017,0,1,0,0,0,0,1,0,0,0,2025-07-08,21,,1,0
41.09,19.956,2025-07-07,20500,3,중개거래,1,1150010300103940033,0,1,0,0,0,0,1,0,0,0,2025-10-13,14,,1,0
45.73,34.66,2025-07-07,8500,-1,중개거래,1,1150010300100730104,0,1,0,0,0,0,1,0,0,0,2025-07-21,35,,1,0
37.28,23.02,2025-07-06,32000,5,중개거래,1,1150010300103540076,0,1,0,0,0,0,1,0,0,0,2025-11-03,8,,1,0
35.63,24.598,2025-07-06,25500,4,중개거래,1,1150010300100590018,0,1,0,0,0,0,1,0,0,0,2025-09-09,10,,1,0
41.505,25.524,2025-07-05,29500,4,중개거래,1,1150010300103500018,0,1,0,0,0,0,1,0,0,0,2025-08-22,9,,1,0
59.87,35.11,2025-07-05,19700,2,중개거래,1,1150010300100240308,0,1,0,0,0,0,1,0,0,0,2025-10-15,24,,1,0
29.93,18.78,2025-07-05,37500,4,중개거래,0,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-08-27,3,,1,0
23.41,14.07,2025-07-05,19700,6,중개거래,0,1150010300103600002,0,1,0,0,0,0,1,0,0,0,2025-07-31,6,,1,0
25.61,16.07,2025-07-04,29600,2,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-07-24,3,,1,0
35.27,21.61,2025-07-04,19000,6,중개거래,0,1150010300108140015,0,1,0,0,0,0,1,0,0,0,2025-10-02,10,,1,0
32.23,20.2404,2025-07-04,29000,4,중개거래,1,1150010300110460005,0,1,0,0,0,0,1,0,0,0,2025-10-13,11,,1,0
38.55,20.87,2025-07-04,26700,4,중개거래,1,1150010300107950010,0,1,0,0,0,0,1,0,0,0,2025-12-02,24,,1,0
51.48,58.85,2025-07-04,21000,2,직거래,0,1150010300111340007,0,1,0,0,0,0,1,0,0,0,2025-07-09,40,,0,1
36.85,20.539,2025-07-03,18500,3,중개거래,1,1150010300108180016,0,1,0,0,0,0,1,0,0,0,2025-08-08,15,,1,0
29.38,19.268,2025-07-03,19500,2,직거래,0,1150010300101020312,0,1,0,0,0,0,1,0,0,0,2025-07-11,7,,0,1
56.22,30.88,2025-07-03,25500,4,중개거래,1,1150010300103790004,0,1,0,0,0,0,1,0,0,0,2025-09-19,16,,1,0
38.88,15.56,2025-07-03,13000,2,중개거래,1,1150010300104550006,0,1,0,0,0,0,1,0,0,0,2025-08-18,32,,1,0
39.96,24.34,2025-07-02,30000,5,중개거래,1,1150010300107930006,0,1,0,0,0,0,1,0,0,0,2025-12-08,10,,1,0
51.43,26.6,2025-07-02,18000,3,직거래,0,1150010300108180011,0,1,0,0,0,0,1,0,0,0,2025-07-23,23,,0,1
25.89,16.24,2025-07-02,29900,2,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-07-17,3,,1,0
41.375,26.02,2025-07-02,24000,3,중개거래,1,1150010300100560035,0,1,0,0,0,0,1,0,0,0,2025-09-22,8,,1,0
47.42,28.7605,2025-07-02,26500,3,중개거래,1,1150010300101050468,0,1,0,0,0,0,1,0,0,0,2025-08-14,13,,1,0
23.56,13.9,2025-07-02,28700,7,중개거래,1,1150010300103620152,0,1,0,0,0,0,1,0,0,0,2025-08-20,9,,1,0
26.64,16.71,2025-07-02,30600,6,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-08-22,3,,1,0
36.7,24.63,2025-07-02,22000,2,중개거래,1,1150010300104710018,0,1,0,0,0,0,1,0,0,0,2025-09-30,11,,1,0
45.52,26.505,2025-07-02,26000,3,중개거래,1,1150010300103710013,0,1,0,0,0,0,1,0,0,0,2025-08-27,11,,1,0
55.68,26.029,2025-07-02,15000,-1,중개거래,1,1150010300109620015,0,1,0,0,0,0,1,0,0,0,2025-12-30,24,,1,0
29.97,18.5,2025-07-02,17400,3,중개거래,1,1150010300103460081,0,1,0,0,0,0,0,0,1,0,2025-10-31,9,,1,0
67.2,33.402,2025-07-02,24300,2,중개거래,1,1150010300100240499,0,1,0,0,0,0,1,0,0,0,2025-07-31,31,,1,0
31.16,32.6172,2025-07-02,20200,5,중개거래,0,1150010300104090165,0,0,0,0,1,0,1,0,0,0,2025-07-04,7,,1,0
32.11,19.21,2025-07-01,36000,4,직거래,0,1150010300111710000,0,1,0,0,0,0,0,0,0,1,2025-07-25,3,,0,1
34.77,25.78,2025-07-01,20500,2,중개거래,1,1150010300109570030,0,1,0,0,0,0,1,0,0,0,2025-07-14,38,,1,0
38.09,19.22,2025-06-30,14000,2,직거래,0,1150010300108350013,0,1,0,0,0,0,1,0,0,0,2025-07-03,22,,0,1
62.64,31.75,2025-06-30,28000,3,중개거래,1,1150010300110150031,0,1,0,0,0,0,1,0,0,0,2025-08-25,23,,1,0
28.98,19.632,2025-06-30,20500,4,중개거래,1,1150010300101020221,0,1,0,0,0,0,1,0,0,0,2025-08-25,9,,1,0
26.57,16.68,2025-06-30,30000,3,중개거래,1,1150010300101050094,0,1,0,0,0,0,1,0,0,0,2025-08-14,2,,1,0
36.41,24.975,2025-06-30,20000,4,중개거래,0,1150010300109690013,0,1,0,0,0,0,1,0,0,0,2025-07-28,13,,1,0
45.49,18.845,2025-06-30,17000,4,중개거래,1,1150010300110790023,0,1,0,0,0,0,1,0,0,0,2025-09-05,13,,1,0
28.01,23.2,2025-06-30,29900,6,직거래,0,1150010300103590094,0,1,0,0,0,0,1,0,0,0,2025-07-02,2,,0,1
36.96,20.6,2025-06-29,19800,3,중개거래,0,1150010300108180016,0,1,0,0,0,0,1,0,0,0,2025-07-07,15,,1,0
58.14,33.2,2025-06-29,15200,-1,직거래,0,1150010300101110033,0,1,0,0,0,0,1,0,0,0,,25,,0,1
46.24,28.9,2025-06-28,26000,3,중개거래,1,1150010300104080086,0,1,0,0,0,0,1,0,0,0,2025-08-05,8,,1,0
53.82,23.51,2025-06-28,18700,1,중개거래,1,1150010300108690004,0,1,0,0,0,0,1,0,0,0,,23,,1,0
75.06,42.96,2025-06-28,27000,2,중개거래,1,1150010300101000006,0,1,0,0,0,0,1,0,0,0,2025-08-27,27,,1,0
26.57,16.68,2025-06-28,30000,4,중개거래,1,1150010300101050094,0,1,0,0,0,0,1,0,0,0,2025-09-15,2,,1,0
60.8,36.83,2025-06-28,31000,5,중개거래,1,1150010300100510045,0,1,0,0,0,0,1,0,0,0,2025-07-28,15,,1,0
63.29,28.53,2025-06-27,21000,1,중개거래,1,1150010300100240143,0,1,0,0,0,0,1,0,0,0,2025-09-05,32,,1,0
38.7,23.39,2025-06-27,19800,2,중개거래,1,1150010300103980014,0,1,0,0,0,0,1,0,0,0,2025-07-07,13,,1,0
23.01,16.6455,2025-06-27,18800,2,중개거래,1,1150010300103540021,0,1,0,0,0,0,1,0,0,0,2025-07-02,11,,1,0
27.14,14.85,2025-06-27,11500,4,중개거래,1,1150010300101110017,0,1,0,0,0,0,1,0,0,0,2025-07-01,23,,1,0
49.67,35.07,2025-06-27,44000,4,직거래,0,1150010300100940001,0,1,0,0,0,0,1,0,0,0,2025-12-29,3,,0,1
49.59,24.27,2025-06-27,17200,5,중개거래,1,1150010300110870016,0,1,0,0,0,0,1,0,0,0,2025-08-29,24,,1,0
43.86,19.73,2025-06-27,16800,1,중개거래,1,1150010300101020132,0,1,0,0,0,0,1,0,0,0,2025-08-29,30,,1,0
37.0,24.32,2025-06-27,27800,2,중개거래,1,1150010300108340004,0,1,0,0,0,0,1,0,0,0,2025-08-27,9,,1,0
52.86,33.35,2025-06-27,26000,3,중개거래,1,1150010300103400014,0,1,0,0,0,0,1,0,0,0,2025-08-13,17,,1,0
64.61,35.72,2025-06-27,21000,3,중개거래,1,1150010300108160004,0,1,0,0,0,0,1,0,0,0,2025-08-11,28,,1,0
37.43,17.67,2025-06-27,28900,5,중개거래,0,1150010300103670070,0,1,0,0,0,0,1,0,0,0,2025-08-29,9,,1,0
65.2,28.63,2025-06-26,14000,4,직거래,0,1150010300100730081,0,1,0,0,0,0,1,0,0,0,2025-07-25,33,,0,1
25.72,16.367,2025-06-26,23500,2,중개거래,1,1150010300103620011,0,1,0,0,0,0,1,0,0,0,2025-07-04,9,,1,0
52.93,26.5,2025-06-26,17000,1,중개거래,1,1150010300100560278,0,1,0,0,0,0,1,0,0,0,2025-08-05,21,,1,0
25.89,16.2399,2025-06-26,29900,3,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-07-14,3,,1,0
59.91,38.42,2025-06-26,33000,6,중개거래,1,1150010300109930008,0,1,0,0,0,0,1,0,0,0,2025-07-15,9,,1,0
26.85,16.84,2025-06-26,30800,2,중개거래,1,1150010300110490029,0,1,0,0,0,0,1,0,0,0,2025-07-10,3,,1,0
41.84,19.45,2025-06-26,13000,-1,중개거래,1,1150010300104080019,0,1,0,0,0,0,1,0,0,0,2025-07-10,15,,1,0
50.95,31.04,2025-06-26,18000,-1,중개거래,1,1150010300109620005,0,1,0,0,0,0,1,0,0,0,2025-07-29,27,,1,0
41.46,26.131,2025-06-25,21000,5,중개거래,0,1150010300108690002,0,1,0,0,0,0,1,0,0,0,2025-07-30,10,,1,0
50.31,27.921,2025-06-25,20250,3,중개거래,0,1150010300104730008,0,1,0,0,0,0,1,0,0,0,2025-07-07,14,,1,0
29.2,18.614,2025-06-25,22500,5,중개거래,1,1150010300101020023,0,1,0,0,0,0,1,0,0,0,2025-08-29,6,,1,0
60.66,31.15,2025-06-25,32500,2,중개거래,1,1150010300107850009,0,1,0,0,0,0,1,0,0,0,2025-08-25,24,,1,0
50.73,29.56,2025-06-25,9900,2,중개거래,1,1150010300104880036,0,1,0,0,0,0,1,0,0,0,2025-08-11,34,,1,0
44.19,25.63,2025-06-25,23000,5,중개거래,1,1150010300107970014,0,1,0,0,0,0,1,0,0,0,2025-09-16,13,,1,0
28.39,17.74,2025-06-25,21000,3,중개거래,1,1150010300103970024,0,1,0,0,0,0,1,0,0,0,2025-08-04,12,,1,0
54.28,26.3,2025-06-24,22500,1,중개거래,1,1150010300101050137,0,1,0,0,0,0,1,0,0,0,2025-07-18,25,,1,0
46.47,22.78,2025-06-24,13000,3,직거래,0,1150010300103540025,0,1,0,0,0,0,1,0,0,0,2025-06-27,23,,0,1
38.55,24.1,2025-06-24,29800,6,직거래,0,1150010300104080086,0,1,0,0,0,0,1,0,0,0,2025-07-15,8,,0,1
40.17,27.72,2025-06-24,27000,4,중개거래,1,1150010300110140009,0,1,0,0,0,0,1,0,0,0,2025-09-10,16,,1,0
43.41,27.24,2025-06-24,31500,4,중개거래,1,1150010300110560010,0,1,0,0,0,0,1,0,0,0,2025-09-04,11,,1,0
29.66,17.9845,2025-06-24,22000,3,중개거래,1,1150010300108240009,0,1,0,0,0,0,1,0,0,0,2025-08-29,6,,1,0
66.82,34.08,2025-06-23,27000,1,중개거래,1,1150010300109550003,0,1,0,0,0,0,1,0,0,0,2025-11-25,32,,1,0
26.56,17.16,2025-06-23,25000,2,중개거래,1,1150010300108820032,0,1,0,0,0,0,1,0,0,0,2025-08-26,8,,1,0
46.44,53.79,2025-06-23,24000,3,중개거래,1,1150010300100730105,0,1,0,0,0,0,1,0,0,0,2025-08-29,35,,1,0
61.2,27.24,2025-06-23,31700,2,중개거래,1,1150010300110540000,0,1,0,0,0,0,1,0,0,0,2025-07-30,25,,1,0
30.06,18.2341,2025-06-23,19300,3,중개거래,1,1150010300108030002,0,1,0,0,0,0,1,0,0,0,2025-09-03,9,,1,0
35.54,24.11,2025-06-22,26500,5,중개거래,1,1150010300104240209,0,1,0,0,0,0,1,0,0,0,2025-08-26,7,,1,0
26.16,11.44,2025-06-21,2000,-1,직거래,0,1150010300100590075,0,1,0,0,0,0,1,0,0,0,2025-08-06,24,,0,1
34.2,21.2,2025-06-21,25000,2,중개거래,1,1150010300108720040,0,1,0,0,0,0,1,0,0,0,2025-10-30,11,,1,0
70.18,34.4815,2025-06-21,30000,3,중개거래,1,1150010300108690039,0,1,0,0,0,0,1,0,0,0,2025-08-29,18,,1,0
41.59,21.07,2025-06-21,13700,2,중개거래,1,1150010300100560151,0,1,0,0,0,0,1,0,0,0,2025-08-14,30,,1,0
51.87,30.467,2025-06-21,16500,3,중개거래,1,1150010300101570019,0,1,0,0,0,0,1,0,0,0,2025-08-06,30,,1,0
36.9,23.57,2025-06-21,17300,5,중개거래,1,1150010300103540087,0,0,0,0,1,0,1,0,0,0,2025-07-18,23,,1,0
53.26,29.545,2025-06-20,24800,3,중개거래,1,1150010300103720059,0,1,0,0,0,0,1,0,0,0,2025-08-20,15,,1,0
26.82,17.66,2025-06-20,17000,2,직거래,0,1150010300108620009,0,1,0,0,0,0,1,0,0,0,2025-06-24,9,,0,1
22.73,17.31,2025-06-20,25500,6,중개거래,1,1150010300109690005,0,1,0,0,0,0,1,0,0,0,2025-07-14,3,,1,0
55.3,27.785,2025-06-19,32000,3,중개거래,1,1150010300103790050,0,1,0,0,0,0,1,0,0,0,2025-09-30,15,,1,0
35.93,20.93,2025-06-19,25900,4,중개거래,1,1150010300108650006,0,1,0,0,0,0,1,0,0,0,2025-06-30,8,,1,0
54.48,31.41,2025-06-19,25500,3,중개거래,1,1150010300100980119,0,1,0,0,0,0,1,0,0,0,2025-08-20,17,,1,0
84.6,37.15,2025-06-19,32500,4,중개거래,1,1150010300108670022,0,1,0,0,0,0,1,0,0,0,2025-08-13,20,,1,0
59.19,32.72,2025-06-19,18000,4,중개거래,1,1150010300108330012,0,1,0,0,0,0,1,0,0,0,2025-08-14,27,,1,0
