PNU,계약일자,전월세구분,전용면적(㎡),보증금(만원),보증금_증감률(%),월세금(만원),전세_환산가(만원),층,계약기간_일수,계약구분,종전계약 보증금(만원),종전계약 월세(만원),건축연령
1150010300103500035,2023-02-15,전세,29.92,18000,,0,18000.0,3,,1,,,7
1150010300101570021,2023-02-15,전세,18.74,21500,,0,21500.0,3,731.0,1,,,3
1150010300101570021,2023-02-15,전세,18.74,21500,,0,21500.0,4,731.0,1,,,3
1150010300104080119,2023-02-15,전세,33.51,10660,,0,10660.0,4,731.0,1,,,23
1150010300104080119,2023-02-15,전세,33.51,10660,,0,10660.0,4,,1,,,23
1150010300103420020,2023-02-15,전세,40.75,13600,7.94,0,13600.0,2,672.0,0,"12,600",0.0,37
1150010300104080119,2023-02-15,전세,33.51,12400,,0,12400.0,4,,1,,,23
1150010300101020022,2023-02-15,월세,43.12,12000,,25,12600.82,3,731.0,1,,,16
1150010300100240044,2023-02-15,전세,20.07,26500,,0,26500.0,3,731.0,1,,,1
1150010300100980041,2023-02-15,월세,54.76,5000,-66.44,60,6441.97,1,731.0,0,"14,900",0.0,22
1150010300100240044,2023-02-15,전세,20.07,28000,,0,28000.0,3,731.0,1,,,1
1150010300110410016,2023-02-15,전세,26.37,19600,,0,19600.0,2,731.0,1,,,5
1150010300108520031,2023-02-15,전세,29.39,23000,,0,23000.0,5,731.0,1,,,2
1150010300108510017,2023-02-15,전세,39.69,18900,,0,18900.0,4,,1,,,11
1150010300103590089,2023-02-15,전세,41.95,43000,,0,43000.0,5,731.0,1,,,1
1150010300110870016,2023-02-15,전세,49.59,15200,,0,15200.0,5,731.0,1,,,22
1150010300103500035,2023-02-15,전세,29.92,18000,,0,18000.0,3,731.0,1,,,7
1150010300103460081,2023-02-15,전세,29.97,17000,,0,17000.0,2,731.0,1,,,7
1150010300103700013,2023-02-15,전세,64.64,24500,,0,24500.0,2,,1,,,22
1150010300108520031,2023-02-15,전세,29.39,23000,,0,23000.0,5,,1,,,2
1150010300108520031,2023-02-15,전세,29.39,23000,,0,23000.0,5,,1,,,2
1150010300101580006,2023-02-15,전세,64.89,16800,,0,16800.0,3,731.0,1,,,22
1150010300103510013,2023-02-15,전세,23.22,36900,,0,36900.0,3,731.0,1,,,1
1150010300103550023,2023-02-15,월세,28.05,5000,,85,7042.79,3,731.0,1,,,1
1150010300108710037,2023-02-14,전세,54.64,16500,,0,16500.0,3,731.0,1,,,21
1150010300100770038,2023-02-14,월세,57.81,12000,,30,12720.99,3,731.0,1,,,22
1150010300104090075,2023-02-14,전세,42.55,18300,0.0,0,18300.0,3,731.0,0,"18,300",0.0,11
1150010300111010007,2023-02-14,전세,29.77,28500,0.0,0,28500.0,4,366.0,0,"28,500",0.0,2
1150010300110960007,2023-02-14,전세,67.48,13650,5.0,0,13650.0,5,731.0,0,"13,000",0.0,12
1150010300109560023,2023-02-14,전세,53.18,15370,,0,15370.0,3,731.0,1,,,22
1150010300100560557,2023-02-14,전세,43.26,13800,,0,13800.0,2,731.0,1,,,21
1150010300100240044,2023-02-14,전세,24.54,31000,,0,31000.0,5,731.0,1,,,1
1150010300100610088,2023-02-14,전세,62.38,16000,0.0,0,16000.0,1,731.0,0,"16,000",0.0,26
1150010300100460208,2023-02-14,월세,52.42,10000,-59.18,80,11922.63,6,731.0,0,"24,500",0.0,6
1150010300100240044,2023-02-14,전세,24.54,31000,,0,31000.0,5,,1,,,1
1150010300107910016,2023-02-14,전세,29.75,16000,,0,16000.0,3,731.0,1,,,10
1150010300110450015,2023-02-14,전세,42.7,25500,,0,25500.0,3,,1,,,7
1150010300110150031,2023-02-14,전세,53.25,16600,,0,16600.0,3,731.0,1,,,21
1150010300103510013,2023-02-14,전세,23.22,35500,,0,35500.0,2,731.0,1,,,1
1150010300110530017,2023-02-14,전세,56.15,18000,,0,18000.0,1,731.0,1,,,23
1150010300103800007,2023-02-14,전세,23.17,17800,2.74,0,17800.0,3,731.0,0,"17,325",0.0,7
1150010300103460007,2023-02-14,전세,28.94,19700,2.6,0,19700.0,3,731.0,0,"19,200",0.0,9
1150010300103520003,2023-02-14,전세,53.16,14300,4.76,0,14300.0,4,731.0,0,"13,650",0.0,32
1150010300103660035,2023-02-14,전세,26.24,21200,,0,21200.0,4,731.0,1,,,3
1150010300103620135,2023-02-14,전세,68.74,20200,,0,20200.0,2,731.0,1,,,22
1150010300103620135,2023-02-14,전세,68.74,20200,,0,20200.0,2,731.0,1,,,22
1150010300103420076,2023-02-13,전세,19.69,14000,,0,14000.0,2,731.0,1,,,6
1150010300109540006,2023-02-13,전세,30.94,8300,5.06,0,8300.0,1,731.0,0,"7,900",0.0,36
1150010300108300002,2023-02-13,전세,36.49,24100,4.33,0,24100.0,2,731.0,0,"23,100",0.0,5
1150010300105040036,2023-02-13,월세,43.49,12600,0.0,10,12840.33,2,731.0,0,"12,600",0.0,20
1150010300110180016,2023-02-13,전세,29.84,40200,,0,40200.0,2,731.0,1,,,1
1150010300101640004,2023-02-13,전세,53.44,16000,,0,16000.0,5,731.0,1,,,21
1150010300108460014,2023-02-13,월세,17.93,5000,,75,6802.47,2,731.0,1,,,2
1150010300108700115,2023-02-13,전세,63.2,15000,0.0,0,15000.0,2,,0,"15,000",0.0,21
1150010300108700047,2023-02-13,전세,43.4,11025,5.0,0,11025.0,1,731.0,0,"10,500",0.0,16
1150010300108640052,2023-02-13,전세,37.5,19800,-1.0,0,19800.0,4,731.0,0,"20,000",0.0,9
1150010300104000006,2023-02-13,전세,28.21,22300,,0,22300.0,2,731.0,1,,,5
1150010300109300001,2023-02-13,전세,29.79,21700,,0,21700.0,3,731.0,1,,,4
1150010300103550023,2023-02-13,월세,27.96,5000,,85,7042.79,4,731.0,1,,,1
1150010300103510017,2023-02-13,전세,32.13,17300,,0,17300.0,2,731.0,1,,,7
1150010300108300002,2023-02-13,전세,38.52,24500,2.08,0,24500.0,6,731.0,0,"24,000",0.0,5
1150010300103920031,2023-02-13,전세,29.1,16800,,0,16800.0,3,731.0,1,,,9
1150010300103670156,2023-02-13,전세,59.45,18100,,0,18100.0,3,731.0,1,,,20
1150010300110360014,2023-02-12,전세,43.38,14250,4.4,0,14250.0,3,731.0,0,"13,650",0.0,23
1150010300108680029,2023-02-12,월세,43.67,5000,,130,8124.27,2,731.0,1,,,1
1150010300104090113,2023-02-12,전세,38.7,17500,-2.78,0,17500.0,3,731.0,0,"18,000",0.0,13
1150010300104090182,2023-02-12,전세,26.7,16300,5.16,0,16300.0,2,731.0,0,"15,500",0.0,6
1150010300104070006,2023-02-11,월세,46.95,9000,,10,9240.33,-1,731.0,1,,,32
1150010300111010007,2023-02-11,전세,27.56,26600,-7.96,0,26600.0,4,731.0,0,"28,900",0.0,2
1150010300111280009,2023-02-11,전세,27.71,20000,,0,20000.0,2,731.0,1,,,3
1150010300100500120,2023-02-11,전세,49.5,10500,5.0,0,10500.0,3,731.0,0,"10,000",0.0,37
1150010300100560209,2023-02-11,전세,49.32,10000,,0,10000.0,2,731.0,1,,,32
1150010300101050402,2023-02-11,전세,58.53,19000,8.57,0,19000.0,2,731.0,0,"17,500",0.0,23
1150010300110330002,2023-02-11,전세,39.85,25000,,0,25000.0,2,731.0,1,,,5
1150010300108810036,2023-02-11,전세,29.99,19900,,0,19900.0,6,731.0,1,,,9
1150010300108470025,2023-02-11,전세,46.5,13000,,0,13000.0,4,731.0,1,,,18
1150010300108700041,2023-02-11,전세,53.75,14300,2.14,0,14300.0,4,731.0,0,"14,000",0.0,21
1150010300103460011,2023-02-11,월세,72.33,13000,,50,14201.64,4,731.0,1,,,16
1150010300103530052,2023-02-11,전세,37.49,17300,,0,17300.0,4,,1,,,15
1150010300103660057,2023-02-11,전세,29.58,22000,-17.6,0,22000.0,3,731.0,0,"26,700",0.0,2
1150010300101720004,2023-02-11,전세,16.51,9390,,0,9390.0,4,731.0,1,,,12
1150010300103620023,2023-02-11,전세,28.16,20000,,0,20000.0,3,731.0,1,,,3
1150010300103620006,2023-02-11,전세,28.62,17100,,0,17100.0,3,731.0,1,,,7
1150010300103510020,2023-02-11,전세,24.79,20860,,0,20860.0,7,,1,,,5
1150010300103680017,2023-02-11,전세,57.31,18000,2.86,0,18000.0,2,731.0,0,"17,500",0.0,21
1150010300100500120,2023-02-11,전세,49.5,10500,,0,10500.0,3,,1,,,37
1150010300111300007,2023-02-11,전세,41.49,11000,,0,11000.0,1,,1,,,37
1150010300110620014,2023-02-11,월세,25.21,9500,,20,9980.66,2,731.0,1,,,21
1150010300110400013,2023-02-10,전세,66.24,19000,8.57,0,19000.0,4,731.0,0,"17,500",0.0,21
1150010300101120032,2023-02-10,월세,64.04,5000,,70,6682.3,3,731.0,1,,,21
1150010300103930025,2023-02-10,전세,59.88,18500,8.82,0,18500.0,-1,731.0,0,"17,000",0.0,20
1150010300101570021,2023-02-10,전세,19.43,22000,,0,22000.0,5,731.0,1,,,3
1150010300103400092,2023-02-10,전세,33.54,11000,,0,11000.0,4,731.0,1,,,21
1150010300101570021,2023-02-10,전세,18.74,21500,,0,21500.0,2,731.0,1,,,3
1150010300101570021,2023-02-10,전세,29.79,24500,,0,24500.0,2,731.0,1,,,3
1150010300101050108,2023-02-10,전세,68.07,20000,,0,20000.0,1,731.0,1,,,21
1150010300100560237,2023-02-10,전세,50.15,17300,0.0,0,17300.0,2,,0,"17,300",0.0,21
1150010300104760046,2023-02-10,전세,58.99,15000,,0,15000.0,3,,1,,,21
1150010300104760046,2023-02-10,전세,58.99,15000,,0,15000.0,3,731.0,1,,,21
1150010300103690031,2023-02-10,월세,44.68,5000,,80,6922.63,3,731.0,1,,,9
1150010300104000056,2023-02-10,전세,35.76,23000,,0,23000.0,3,731.0,1,,,6
1150010300104240061,2023-02-10,전세,24.49,22250,0.0,0,22250.0,6,731.0,0,"22,250",0.0,4
1150010300110750027,2023-02-10,전세,12.78,9200,2.22,0,9200.0,8,731.0,0,"9,000",0.0,8
1150010300103770020,2023-02-09,전세,23.54,15620,,0,15620.0,6,731.0,1,,,6
1150010300104100118,2023-02-09,전세,28.6,19000,-8.87,0,19000.0,3,731.0,0,"20,850",0.0,4
1150010300103920031,2023-02-09,전세,27.25,17200,4.24,0,17200.0,5,731.0,0,"16,500",0.0,9
1150010300104090079,2023-02-09,월세,50.83,15000,0.0,10,15240.33,3,731.0,0,"15,000",0.0,22
1150010300101520005,2023-02-09,전세,31.56,10400,-2.8,0,10400.0,4,365.0,0,"10,700",0.0,22
1150010300109980010,2023-02-09,월세,15.72,7000,,16,7384.53,6,731.0,1,,,11
1150010300109540017,2023-02-09,월세,57.5,6000,,60,7441.97,2,731.0,1,,,21
1150010300109610001,2023-02-09,전세,59.73,17000,,0,17000.0,2,731.0,1,,,29
1150010300109710008,2023-02-09,전세,52.53,21000,,0,21000.0,3,731.0,1,,,11
1150010300101430005,2023-02-09,전세,29.91,20000,0.78,0,20000.0,8,731.0,0,"19,845",0.0,7
1150010300100240345,2023-02-09,전세,18.57,15000,,0,15000.0,8,365.0,1,,,4
1150010300110370010,2023-02-09,전세,29.71,27800,-6.71,0,27800.0,3,731.0,0,"29,800",0.0,2
1150010300101610004,2023-02-09,전세,51.09,17000,,0,17000.0,4,731.0,1,,,19
1150010300101610004,2023-02-09,전세,51.09,17000,,0,17000.0,4,,1,,,19
1150010300101630028,2023-02-09,전세,28.24,15400,,0,15400.0,5,731.0,1,,,9
1150010300101640010,2023-02-09,전세,59.64,21000,0.0,0,21000.0,2,89.0,0,"21,000",0.0,16
1150010300109300001,2023-02-08,전세,29.64,22800,,0,22800.0,4,,1,,,4
1150010300104300011,2023-02-08,전세,36.415,16800,,0,16800.0,3,731.0,1,,,7
1150010300100590036,2023-02-08,전세,55.21,17000,6.25,0,17000.0,3,731.0,0,"16,000",0.0,15
1150010300100560665,2023-02-08,월세,63.38,15000,,13,15312.43,3,731.0,1,,,22
1150010300108210026,2023-02-08,전세,29.98,12000,,0,12000.0,3,731.0,1,,,1
1150010300108210026,2023-02-08,전세,29.98,12000,,0,12000.0,3,,1,,,1
1150010300108210026,2023-02-08,전세,29.98,12000,,0,12000.0,3,,1,,,1
1150010300108210026,2023-02-08,전세,29.98,12000,,0,12000.0,3,,1,,,1
1150010300108210026,2023-02-08,전세,29.98,12000,,0,12000.0,3,,1,,,1
1150010300110490041,2023-02-08,전세,26.62,18270,,0,18270.0,2,731.0,1,,,5
1150010300108820032,2023-02-08,전세,26.56,19600,,0,19600.0,4,731.0,1,,,6
1150010300108820032,2023-02-08,전세,26.56,19600,,0,19600.0,4,731.0,1,,,6
1150010300101610004,2023-02-08,전세,50.54,15800,,0,15800.0,5,731.0,1,,,19
1150010300103520028,2023-02-08,월세,57.99,14000,,30,14720.99,2,731.0,1,,,21
1150010300104230009,2023-02-08,월세,34.92,9000,,50,10201.64,4,731.0,1,,,7
1150010300104000006,2023-02-08,전세,28.21,22500,,0,22500.0,2,731.0,1,,,5
1150010300104000006,2023-02-08,전세,28.21,22500,,0,22500.0,2,731.0,1,,,5
1150010300103510013,2023-02-08,전세,25.04,36500,,0,36500.0,4,731.0,1,,,1
1150010300103800006,2023-02-07,전세,25.45,16800,-17.24,0,16800.0,2,731.0,0,"20,300",0.0,7
1150010300110820025,2023-02-07,전세,28.71,16800,,0,16800.0,3,,1,,,10
1150010300101570021,2023-02-07,전세,29.79,24500,,0,24500.0,3,731.0,1,,,3
1150010300103410054,2023-02-07,전세,28.88,20250,,0,20250.0,4,,1,,,7
1150010300101570021,2023-02-07,전세,29.79,24500,,0,24500.0,3,731.0,1,,,3
1150010300109930015,2023-02-07,전세,29.81,11500,,0,11500.0,5,731.0,1,,,13
1150010300100560164,2023-02-07,전세,46.28,9800,,0,9800.0,-1,731.0,1,,,30
1150010300101050235,2023-02-07,전세,61.26,20400,,0,20400.0,5,731.0,1,,,15
1150010300100240141,2023-02-07,전세,60.11,19800,4.76,0,19800.0,6,731.0,0,"18,900",0.0,15
1150010300110380017,2023-02-07,전세,24.7,18000,12.5,0,18000.0,3,731.0,0,"16,000",0.0,7
1150010300101640004,2023-02-07,전세,53.08,15200,,0,15200.0,2,731.0,1,,,21
1150010300104570023,2023-02-07,월세,54.41,21500,0.0,5,21620.16,2,731.0,0,"21,500",0.0,15
1150010300108520031,2023-02-07,전세,28.62,22960,,0,22960.0,2,731.0,1,,,2
1150010300103800006,2023-02-07,전세,25.45,16800,-17.24,0,16800.0,2,731.0,0,"20,300",0.0,7
1150010300110820028,2023-02-07,전세,39.94,14000,,0,14000.0,3,731.0,1,,,31
1150010300110820025,2023-02-07,전세,28.71,16800,,0,16800.0,3,731.0,1,,,10
1150010300103720080,2023-02-07,전세,53.16,22000,-8.33,0,22000.0,4,731.0,0,"24,000",0.0,15
1150010300103540087,2023-02-07,전세,32.74,11300,,0,11300.0,5,,1,,,21
1150010300104000003,2023-02-07,전세,34.02,15000,,0,15000.0,4,731.0,1,,,29
1150010300104000026,2023-02-07,전세,57.54,21500,,0,21500.0,4,731.0,1,,,16
1150010300103720141,2023-02-07,전세,23.86,20000,,0,20000.0,4,731.0,1,,,3
1150010300103530047,2023-02-07,전세,25.31,24500,0.0,0,24500.0,4,394.0,0,"24,500",0.0,3
1150010300103820019,2023-02-07,전세,59.46,20000,,0,20000.0,2,731.0,1,,,26
1150010300103700012,2023-02-07,전세,60.46,17000,,0,17000.0,1,731.0,1,,,21
1150010300103590089,2023-02-07,전세,37.52,43000,,0,43000.0,4,731.0,1,,,1
1150010300103460094,2023-02-07,전세,31.09,18965,4.4,0,18965.0,4,731.0,0,"18,165",0.0,8
1150010300108270034,2023-02-06,전세,38.04,15750,5.0,0,15750.0,3,731.0,0,"15,000",0.0,11
1150010300101020312,2023-02-06,전세,48.49,35000,,0,35000.0,2,,1,,,5
1150010300104100010,2023-02-06,월세,41.02,14000,,10,14240.33,4,731.0,1,,,15
1150010300104100010,2023-02-06,월세,41.02,14000,,10,14240.33,4,731.0,1,,,15
1150010300101580033,2023-02-06,전세,28.54,16530,4.95,0,16530.0,2,731.0,0,"15,750",0.0,7
1150010300101580033,2023-02-06,전세,29.13,16530,4.95,0,16530.0,3,731.0,0,"15,750",0.0,7
1150010300101580033,2023-02-06,전세,28.54,16530,4.95,0,16530.0,3,851.0,0,"15,750",0.0,7
1150010300100560277,2023-02-06,월세,49.8,9450,5.0,16,9834.53,2,731.0,0,"9,000",15.0,22
1150010300100590045,2023-02-06,전세,64.33,19845,5.0,0,19845.0,4,731.0,0,"18,900",0.0,12
1150010300100980131,2023-02-06,월세,53.08,4000,,63,5514.07,5,731.0,1,,,20
1150010300100610134,2023-02-06,전세,15.72,12500,,0,12500.0,2,731.0,1,,,8
1150010300100590045,2023-02-06,전세,40.04,14883,4.99,0,14883.0,3,731.0,0,"14,175",0.0,12
1150010300101020312,2023-02-06,전세,47.58,26700,1.91,0,26700.0,6,731.0,0,"26,200",0.0,5
1150010300100500120,2023-02-06,월세,43.56,12000,,15,12360.49,1,731.0,1,,,37
1150010300110160011,2023-02-06,전세,50.14,17500,,0,17500.0,2,731.0,1,,,14
1150010300110670013,2023-02-06,전세,28.39,21000,0.0,0,21000.0,6,731.0,0,"21,000",0.0,5
1150010300108460014,2023-02-06,월세,22.03,5000,,90,7162.96,4,731.0,1,,,2
1150010300104000026,2023-02-06,전세,57.54,21500,,0,21500.0,4,731.0,1,,,16
1150010300110830032,2023-02-06,전세,36.37,11800,,0,11800.0,4,731.0,1,,,20
1150010300108270021,2023-02-06,전세,37.72,16000,,0,16000.0,4,731.0,1,,,12
1150010300100610134,2023-02-06,월세,15.72,10000,,6,10144.2,2,731.0,1,,,8
1150010300108670051,2023-02-05,전세,31.47,13650,5.0,0,13650.0,2,731.0,0,"13,000",0.0,20
1150010300110360001,2023-02-05,전세,25.96,18000,,0,18000.0,6,731.0,1,,,5
1150010300103410054,2023-02-04,월세,29.46,5000,,75,6802.47,3,731.0,1,,,7
1150010300104090075,2023-02-04,전세,33.15,11960,,0,11960.0,5,731.0,1,,,11
1150010300104090075,2023-02-04,전세,33.15,11970,,0,11970.0,5,731.0,1,,,11
1150010300111310023,2023-02-04,전세,23.07,18390,,0,18390.0,6,731.0,1,,,5
1150010300111310023,2023-02-04,전세,24.24,20470,0.0,0,20470.0,5,731.0,0,"20,470",0.0,5
1150010300101020240,2023-02-04,전세,28.5,34700,,0,34700.0,5,731.0,1,,,1
1150010300104240207,2023-02-04,전세,36.98,10000,,0,10000.0,2,731.0,1,,,36
1150010300100290022,2023-02-04,월세,27.91,12000,,50,13201.64,4,731.0,1,,,7
1150010300101020240,2023-02-04,전세,28.5,34700,,0,34700.0,5,731.0,1,,,1
1150010300100980041,2023-02-04,월세,55.22,4000,0.0,69,5658.27,1,731.0,0,"4,000",65.0,22
1150010300101020240,2023-02-04,전세,28.5,34700,,0,34700.0,5,731.0,1,,,1
1150010300110170024,2023-02-04,전세,29.06,20000,,0,20000.0,7,731.0,1,,,5
1150010300103460086,2023-02-04,전세,32.9,17500,,0,17500.0,2,731.0,1,,,9
1150010300104540001,2023-02-04,전세,58.36,20250,-5.81,0,20250.0,4,,0,"21,500",0.0,22
1150010300100950079,2023-02-04,전세,57.77,19950,5.0,0,19950.0,1,731.0,0,"19,000",0.0,8
1150010300110620018,2023-02-03,월세,45.39,7000,,35,7841.15,3,731.0,1,,,20
1150010300109700013,2023-02-03,전세,47.45,14400,4.35,0,14400.0,1,516.0,0,"13,800",0.0,21
1150010300100560487,2023-02-03,전세,40.29,14500,,0,14500.0,4,731.0,1,,,20
1150010300108220003,2023-02-03,전세,20.42,30900,,0,30900.0,5,731.0,1,,,1
1150010300108220003,2023-02-03,전세,20.42,30900,,0,30900.0,5,731.0,1,,,1
1150010300108060005,2023-02-03,전세,27.96,24500,0.0,0,24500.0,2,91.0,0,"24,500",0.0,5
1150010300110380021,2023-02-03,전세,40.3,24000,,0,24000.0,2,731.0,1,,,4
1150010300110330002,2023-02-03,전세,29.46,30500,0.0,0,30500.0,4,365.0,0,"30,500",0.0,5
1150010300108680002,2023-02-03,전세,68.39,23100,,0,23100.0,3,,1,,,15
1150010300108630011,2023-02-03,전세,43.04,12500,,0,12500.0,2,731.0,1,,,21
1150010300103670053,2023-02-03,전세,34.13,7000,,0,7000.0,5,731.0,1,,,20
1150010300103670053,2023-02-03,전세,34.13,7000,,0,7000.0,5,731.0,1,,,20
1150010300103800006,2023-02-03,전세,27.7,18200,,0,18200.0,3,731.0,1,,,7
1150010300111710000,2023-02-03,월세,39.3,4000,,140,7364.6,2,731.0,1,,,1
1150010300103660057,2023-02-03,전세,25.24,26900,,0,26900.0,2,,1,,,2
1150010300103530047,2023-02-03,전세,29.96,23000,,0,23000.0,5,731.0,1,,,3
1150010300104240029,2023-02-03,전세,36.24,22000,,0,22000.0,2,,1,,,8
1150010300109890013,2023-02-03,전세,28.07,22400,,0,22400.0,5,731.0,1,,,4
1150010300109890013,2023-02-03,전세,28.07,22400,,0,22400.0,5,731.0,1,,,4
1150010300103550023,2023-02-03,월세,22.9,4000,,70,5682.3,6,731.0,1,,,1
1150010300103550023,2023-02-03,월세,28.05,5000,,70,6682.3,2,731.0,1,,,1
1150010300103460100,2023-02-02,월세,54.95,16000,,5,16120.16,3,731.0,1,,,19
1150010300100770038,2023-02-02,전세,57.81,20100,0.5,0,20100.0,1,731.0,0,"20,000",0.0,22
1150010300100770038,2023-02-02,전세,57.81,20000,,0,20000.0,1,,1,,,22
1150010300103420027,2023-02-02,전세,29.94,19600,-1.51,0,19600.0,2,731.0,0,"19,900",0.0,8
1150010300103920031,2023-02-02,전세,26.87,16800,0.0,0,16800.0,5,731.0,0,"16,800",0.0,9
1150010300101050235,2023-02-02,전세,61.26,22500,,0,22500.0,5,731.0,1,,,15
1150010300107720053,2023-02-02,전세,40.53,11000,2100.0,0,11000.0,1,731.0,0,500,50.0,42
1150010300107850009,2023-02-02,전세,54.57,17780,,0,17780.0,5,731.0,1,,,22
1150010300107850009,2023-02-02,전세,54.57,17780,,0,17780.0,5,,1,,,22
1150010300110450023,2023-02-02,월세,29.14,10000,,35,10841.15,2,731.0,1,,,11
1150010300110450023,2023-02-02,월세,29.14,10000,,35,10841.15,2,731.0,1,,,11
1150010300108810022,2023-02-02,전세,45.32,21900,,0,21900.0,5,731.0,1,,,9
1150010300103790036,2023-02-02,전세,26.11,18500,,0,18500.0,5,731.0,1,,,7
1150010300103720073,2023-02-02,전세,23.82,38900,,0,38900.0,6,731.0,1,,,1
1150010300103670073,2023-02-02,전세,29.9,21000,,0,21000.0,4,731.0,1,,,3
1150010300103550023,2023-02-01,월세,24.69,5000,,65,6562.14,3,731.0,1,,,1
1150010300100760001,2023-02-01,전세,23.09,24000,,0,24000.0,5,731.0,1,,,4
1150010300101050363,2023-02-01,전세,28.5,8800,,0,8800.0,4,731.0,1,,,32
1150010300108200027,2023-02-01,월세,27.96,12000,,20,12480.66,3,731.0,1,,,15
1150010300110420011,2023-02-01,전세,29.86,19500,,0,19500.0,3,731.0,1,,,5
1150010300110420011,2023-02-01,전세,29.86,19500,,0,19500.0,3,,1,,,5
1150010300110410016,2023-02-01,전세,26.37,21000,0.0,0,21000.0,5,365.0,0,"21,000",0.0,5
1150010300101660026,2023-02-01,월세,62.33,5000,,70,6682.3,5,731.0,1,,,19
1150010300103670067,2023-02-01,전세,27.06,16100,,0,16100.0,5,731.0,1,,,11
1150010300103590089,2023-02-01,전세,41.95,43000,,0,43000.0,5,731.0,1,,,1
1150010300103770020,2023-02-01,전세,24.56,17850,2.59,0,17850.0,3,731.0,0,"17,400",0.0,6
1150010300103720012,2023-02-01,전세,34.91,15750,5.0,0,15750.0,4,,0,"15,000",0.0,9
1150010300103550023,2023-02-01,월세,27.62,4000,,90,6162.96,4,731.0,1,,,1
1150010300111690000,2023-02-01,전세,14.69,27000,,0,27000.0,5,273.0,1,,,2
1150010300108760018,2023-01-31,전세,42.74,13650,5.0,0,13650.0,1,731.0,0,"13,000",0.0,37
1150010300100950155,2023-01-31,전세,36.56,8300,,0,8300.0,-1,731.0,1,,,34
1150010300103970006,2023-01-31,전세,29.79,18900,0.0,0,18900.0,3,731.0,0,"18,900",0.0,7
1150010300101540013,2023-01-31,전세,59.88,20000,33.33,0,20000.0,2,731.0,0,"15,000",0.0,16
1150010300101560006,2023-01-31,전세,29.97,16800,,0,16800.0,4,731.0,1,,,8
1150010300100290022,2023-01-31,전세,27.51,19000,0.0,0,19000.0,6,731.0,0,"19,000",0.0,7
1150010300103410054,2023-01-31,전세,29.24,18500,,0,18500.0,5,731.0,1,,,7
1150010300101050466,2023-01-31,전세,45.6,11000,4.76,0,11000.0,3,700.0,0,"10,500",0.0,32
1150010300100240023,2023-01-31,전세,48.21,14600,,0,14600.0,3,731.0,1,,,21
1150010300100610050,2023-01-31,전세,57.13,19000,,0,19000.0,2,731.0,1,,,15
1150010300110450008,2023-01-31,전세,24.25,21000,,0,21000.0,6,731.0,1,,,6
1150010300103480016,2023-01-31,전세,25.81,37500,,0,37500.0,4,731.0,1,,,1
1150010300103670095,2023-01-31,전세,42.48,11600,,0,11600.0,4,731.0,1,,,32
1150010300111310023,2023-01-30,전세,23.07,19950,0.0,0,19950.0,2,731.0,0,"19,950",0.0,5
1150010300109570014,2023-01-30,전세,41.76,13000,8.33,0,13000.0,2,609.0,0,"12,000",0.0,21
1150010300109550007,2023-01-30,월세,59.4,12000,,20,12480.66,1,731.0,1,,,38
1150010300104100194,2023-01-30,전세,21.53,14400,2.13,0,14400.0,3,731.0,0,"14,100",0.0,7
1150010300104250044,2023-01-30,전세,71.95,26900,,0,26900.0,5,731.0,1,,,15
1150010300103680008,2023-01-30,월세,61.15,5000,,60,6441.97,2,731.0,1,,,26
1150010300104510004,2023-01-30,전세,37.94,18000,,0,18000.0,4,,1,,,11
1150010300110410016,2023-01-30,전세,29.56,19780,,0,19780.0,3,731.0,1,,,5
1150010300103960034,2023-01-30,전세,53.228,20500,,0,20500.0,2,731.0,1,,,12
1150010300108310005,2023-01-30,전세,35.73,19075,3.81,0,19075.0,5,639.0,0,"18,375",0.0,9
1150010300107930006,2023-01-30,월세,39.96,4000,,90,6162.96,4,731.0,1,,,8
1150010300111150034,2023-01-30,전세,29.57,21500,,0,21500.0,3,731.0,1,,,4
1150010300103410054,2023-01-30,전세,28.88,19400,,0,19400.0,2,731.0,1,,,7
